,date,demand,year,month,day,minute
6855,03/13/2019 11:05:00,1146.114285714286,2019,3,13,5
6856,03/13/2019 11:20:00,1159.542857142857,2019,3,13,20
6857,03/13/2019 11:35:00,1169.6761904761904,2019,3,13,35
6858,03/13/2019 11:50:00,1191.847619047619,2019,3,13,50
6859,03/13/2019 12:05:00,1184.904761904762,2019,3,13,5
6860,03/13/2019 12:20:00,1175.4190476190474,2019,3,13,20
6861,03/13/2019 12:35:00,1179.9523809523812,2019,3,13,35
6862,03/13/2019 12:50:00,1148.3904761904762,2019,3,13,50
6863,03/13/2019 13:05:00,1225.7047619047619,2019,3,13,5
6864,03/13/2019 13:20:00,1224.847619047619,2019,3,13,20
6865,03/13/2019 13:35:00,1254.8666666666668,2019,3,13,35
6866,03/13/2019 13:50:00,1316.0190476190476,2019,3,13,50
6867,03/13/2019 14:05:00,1322.5047619047618,2019,3,13,5
6868,03/13/2019 14:20:00,1285.247619047619,2019,3,13,20
6869,03/13/2019 14:35:00,1328.8000000000004,2019,3,13,35
6870,03/13/2019 14:50:00,1361.7047619047619,2019,3,13,50
6871,03/13/2019 15:05:00,1246.3619047619047,2019,3,13,5
6872,03/13/2019 15:20:00,1236.7809523809524,2019,3,13,20
6873,03/13/2019 15:35:00,1337.7619047619044,2019,3,13,35
6874,03/13/2019 15:50:00,1221.0666666666666,2019,3,13,50
6875,03/13/2019 16:05:00,1295.3523809523806,2019,3,13,5
6876,03/13/2019 16:20:00,1277.4190476190474,2019,3,13,20
6877,03/13/2019 16:35:00,1312.9333333333334,2019,3,13,35
6878,03/13/2019 16:50:00,1317.114285714286,2019,3,13,50
6879,03/13/2019 17:05:00,1314.6476190476194,2019,3,13,5
6880,03/13/2019 17:20:00,1316.3238095238096,2019,3,13,20
6881,03/13/2019 17:35:00,1310.6190476190475,2019,3,13,35
6882,03/13/2019 17:50:00,1279.104761904762,2019,3,13,50
6883,03/13/2019 18:05:00,1275.8380952380953,2019,3,13,5
6884,03/13/2019 18:20:00,1293.5809523809526,2019,3,13,20
6885,03/13/2019 18:35:00,1287.4857142857145,2019,3,13,35
6886,03/13/2019 18:50:00,1253.9238095238095,2019,3,13,50
6887,03/13/2019 19:05:00,1264.6285714285714,2019,3,13,5
6888,03/13/2019 19:20:00,1215.857142857143,2019,3,13,20
6889,03/13/2019 19:35:00,1249.7333333333333,2019,3,13,35
6890,03/13/2019 19:50:00,1209.3619047619047,2019,3,13,50
6891,03/13/2019 20:05:00,1184.9619047619049,2019,3,13,5
6892,03/13/2019 20:20:00,1102.1238095238098,2019,3,13,20
6893,03/13/2019 20:35:00,1064.4285714285713,2019,3,13,35
6894,03/13/2019 20:50:00,984.2,2019,3,13,50
6895,03/13/2019 21:05:00,996.3238095238097,2019,3,13,5
6896,03/13/2019 21:20:00,919.0095238095239,2019,3,13,20
6897,03/13/2019 21:35:00,823.2857142857142,2019,3,13,35
6898,03/13/2019 21:50:00,805.0952380952382,2019,3,13,50
6899,03/13/2019 22:05:00,799.6380952380953,2019,3,13,5
6900,03/13/2019 22:20:00,720.5047619047621,2019,3,13,20
6901,03/13/2019 22:35:00,627.7333333333332,2019,3,13,35
6902,03/13/2019 22:50:00,519.6857142857143,2019,3,13,50
6903,03/13/2019 23:05:00,499.895238095238,2019,3,13,5
6904,03/13/2019 23:20:00,437.1714285714286,2019,3,13,20
6905,03/13/2019 23:35:00,405.61904761904765,2019,3,13,35
6906,03/13/2019 23:50:00,366.3714285714286,2019,3,13,50
6907,03/14/2019 00:05:00,368.08571428571435,2019,3,14,5
6908,03/14/2019 00:20:00,320.7428571428572,2019,3,14,20
6909,03/14/2019 00:35:00,291.12380952380954,2019,3,14,35
6910,03/14/2019 00:50:00,257.1523809523809,2019,3,14,50
6911,03/14/2019 01:05:00,245.69523809523807,2019,3,14,5
6912,03/14/2019 01:20:00,221.57142857142856,2019,3,14,20
6913,03/14/2019 01:35:00,210.67619047619044,2019,3,14,35
6914,03/14/2019 01:50:00,208.8380952380953,2019,3,14,50
6915,03/14/2019 02:05:00,192.96190476190475,2019,3,14,5
6916,03/14/2019 02:20:00,202.96190476190475,2019,3,14,20
6917,03/14/2019 02:35:00,223.28571428571428,2019,3,14,35
6918,03/14/2019 02:50:00,212.16190476190482,2019,3,14,50
6919,03/14/2019 03:05:00,218.9333333333333,2019,3,14,5
6920,03/14/2019 03:20:00,248.34285714285718,2019,3,14,20
6921,03/14/2019 03:35:00,293.4095238095238,2019,3,14,35
6922,03/14/2019 03:50:00,308.38095238095235,2019,3,14,50
6923,03/14/2019 04:05:00,341.8,2019,3,14,5
6924,03/14/2019 04:20:00,422.0761904761905,2019,3,14,20
6925,03/14/2019 04:35:00,544.6285714285714,2019,3,14,35
6926,03/14/2019 04:50:00,576.0,2019,3,14,50
6927,03/14/2019 05:05:00,655.3428571428573,2019,3,14,5
6928,03/14/2019 05:20:00,804.6666666666665,2019,3,14,20
6929,03/14/2019 05:35:00,991.1428571428572,2019,3,14,35
6930,03/14/2019 05:50:00,975.8761904761903,2019,3,14,50
6931,03/14/2019 06:05:00,1075.952380952381,2019,3,14,5
6932,03/14/2019 06:20:00,1217.4285714285716,2019,3,14,20
6933,03/14/2019 06:35:00,1282.6190476190475,2019,3,14,35
6934,03/14/2019 06:50:00,1283.0380952380951,2019,3,14,50
6935,03/14/2019 07:05:00,1282.5619047619048,2019,3,14,5
6936,03/14/2019 07:20:00,1362.3714285714286,2019,3,14,20
6937,03/14/2019 07:35:00,1362.2952380952381,2019,3,14,35
6938,03/14/2019 07:50:00,1307.095238095238,2019,3,14,50
6939,03/14/2019 08:05:00,1274.7714285714285,2019,3,14,5
6940,03/14/2019 08:20:00,1246.1142857142854,2019,3,14,20
6941,03/14/2019 08:35:00,1185.047619047619,2019,3,14,35
6942,03/14/2019 08:50:00,1159.847619047619,2019,3,14,50
6943,03/14/2019 09:05:00,1099.2190476190476,2019,3,14,5
6944,03/14/2019 09:20:00,1133.4952380952382,2019,3,14,20
6945,03/14/2019 09:35:00,1198.4285714285716,2019,3,14,35
6946,03/14/2019 09:50:00,1174.4190476190474,2019,3,14,50
6947,03/14/2019 10:05:00,1135.6,2019,3,14,5
6948,03/14/2019 10:20:00,1166.104761904762,2019,3,14,20
6949,03/14/2019 10:35:00,1182.1904761904761,2019,3,14,35
6950,03/14/2019 10:50:00,1128.247619047619,2019,3,14,50
6951,03/14/2019 11:05:00,1093.7047619047619,2019,3,14,5
6952,03/14/2019 11:20:00,1124.7333333333333,2019,3,14,20
6953,03/14/2019 11:35:00,1185.3809523809525,2019,3,14,35
6954,03/14/2019 11:50:00,1215.9619047619049,2019,3,14,50
6955,03/14/2019 12:05:00,1198.609523809524,2019,3,14,5
6956,03/14/2019 12:20:00,1268.5619047619048,2019,3,14,20
6957,03/14/2019 12:35:00,1275.9238095238095,2019,3,14,35
6958,03/14/2019 12:50:00,1276.4952380952382,2019,3,14,50
6959,03/14/2019 13:05:00,1331.0666666666666,2019,3,14,5
6960,03/14/2019 13:20:00,1302.847619047619,2019,3,14,20
6961,03/14/2019 13:35:00,1331.0761904761905,2019,3,14,35
6962,03/14/2019 13:50:00,1339.5904761904762,2019,3,14,50
6963,03/14/2019 14:05:00,1394.5619047619045,2019,3,14,5
6964,03/14/2019 14:20:00,1394.3142857142857,2019,3,14,20
6965,03/14/2019 14:35:00,1434.638095238095,2019,3,14,35
6966,03/14/2019 14:50:00,1354.3428571428572,2019,3,14,50
6967,03/14/2019 15:05:00,1313.5238095238094,2019,3,14,5
6968,03/14/2019 15:20:00,1275.057142857143,2019,3,14,20
6969,03/14/2019 15:35:00,1294.638095238095,2019,3,14,35
6970,03/14/2019 15:50:00,1240.4,2019,3,14,50
6971,03/14/2019 16:05:00,1258.2952380952381,2019,3,14,5
6972,03/14/2019 16:20:00,1298.3714285714286,2019,3,14,20
6973,03/14/2019 16:35:00,1348.5523809523806,2019,3,14,35
6974,03/14/2019 16:50:00,1313.847619047619,2019,3,14,50
6975,03/14/2019 17:05:00,1313.6380952380953,2019,3,14,5
6976,03/14/2019 17:20:00,1281.2285714285713,2019,3,14,20
6977,03/14/2019 17:35:00,1275.3238095238096,2019,3,14,35
6978,03/14/2019 17:50:00,1246.047619047619,2019,3,14,50
6979,03/14/2019 18:05:00,1274.952380952381,2019,3,14,5
6980,03/14/2019 18:20:00,1170.2571428571428,2019,3,14,20
6981,03/14/2019 18:35:00,1095.7523809523814,2019,3,14,35
6982,03/14/2019 18:50:00,1146.2380952380956,2019,3,14,50
6983,03/14/2019 19:05:00,1106.247619047619,2019,3,14,5
6984,03/14/2019 19:20:00,1111.0761904761903,2019,3,14,20
6985,03/14/2019 19:35:00,1147.8,2019,3,14,35
6986,03/14/2019 19:50:00,1130.9142857142854,2019,3,14,50
6987,03/14/2019 20:05:00,1107.4952380952382,2019,3,14,5
6988,03/14/2019 20:20:00,1012.7333333333332,2019,3,14,20
6989,03/14/2019 20:35:00,1079.095238095238,2019,3,14,35
6990,03/14/2019 20:50:00,964.3809523809523,2019,3,14,50
6991,03/14/2019 21:05:00,928.8761904761903,2019,3,14,5
6992,03/14/2019 21:20:00,867.0095238095238,2019,3,14,20
6993,03/14/2019 21:35:00,807.5714285714287,2019,3,14,35
6994,03/14/2019 21:50:00,735.2380952380953,2019,3,14,50
6995,03/14/2019 22:05:00,720.495238095238,2019,3,14,5
6996,03/14/2019 22:20:00,775.5142857142856,2019,3,14,20
6997,03/14/2019 22:35:00,732.0095238095238,2019,3,14,35
6998,03/14/2019 22:50:00,634.7523809523808,2019,3,14,50
6999,03/14/2019 23:05:00,560.4666666666667,2019,3,14,5
7000,03/14/2019 23:20:00,502.19047619047615,2019,3,14,20
7001,03/14/2019 23:35:00,475.0952380952382,2019,3,14,35
7002,03/14/2019 23:50:00,437.4285714285714,2019,3,14,50
7003,03/15/2019 00:05:00,392.0857142857143,2019,3,15,5
7004,03/15/2019 00:20:00,349.447619047619,2019,3,15,20
7005,03/15/2019 00:35:00,317.45714285714286,2019,3,15,35
7006,03/15/2019 00:50:00,280.7428571428572,2019,3,15,50
7007,03/15/2019 01:05:00,254.64761904761903,2019,3,15,5
7008,03/15/2019 01:20:00,240.3523809523809,2019,3,15,20
7009,03/15/2019 01:35:00,232.00952380952384,2019,3,15,35
7010,03/15/2019 01:50:00,220.85714285714283,2019,3,15,50
7011,03/15/2019 02:05:00,218.8,2019,3,15,5
7012,03/15/2019 02:20:00,215.40952380952385,2019,3,15,20
7013,03/15/2019 02:35:00,231.6,2019,3,15,35
7014,03/15/2019 02:50:00,217.73333333333332,2019,3,15,50
7015,03/15/2019 03:05:00,214.69523809523807,2019,3,15,5
7016,03/15/2019 03:20:00,254.46666666666667,2019,3,15,20
7017,03/15/2019 03:35:00,300.32380952380953,2019,3,15,35
7018,03/15/2019 03:50:00,319.152380952381,2019,3,15,50
7019,03/15/2019 04:05:00,347.80952380952385,2019,3,15,5
7020,03/15/2019 04:20:00,432.16190476190485,2019,3,15,20
7021,03/15/2019 04:35:00,540.9428571428573,2019,3,15,35
7022,03/15/2019 04:50:00,589.0857142857143,2019,3,15,50
7023,03/15/2019 05:05:00,654.6285714285714,2019,3,15,5
7024,03/15/2019 05:20:00,779.6285714285715,2019,3,15,20
7025,03/15/2019 05:35:00,952.9047619047619,2019,3,15,35
7026,03/15/2019 05:50:00,940.9238095238096,2019,3,15,50
7027,03/15/2019 06:05:00,1023.9619047619046,2019,3,15,5
7028,03/15/2019 06:20:00,1161.9142857142854,2019,3,15,20
7029,03/15/2019 06:35:00,1225.4761904761906,2019,3,15,35
7030,03/15/2019 06:50:00,1223.5142857142855,2019,3,15,50
7031,03/15/2019 07:05:00,1263.2190476190476,2019,3,15,5
7032,03/15/2019 07:20:00,1351.247619047619,2019,3,15,20
7033,03/15/2019 07:35:00,1366.8666666666668,2019,3,15,35
7034,03/15/2019 07:50:00,1316.6666666666667,2019,3,15,50
7035,03/15/2019 08:05:00,1306.4285714285713,2019,3,15,5
7036,03/15/2019 08:20:00,1281.5523809523809,2019,3,15,20
7037,03/15/2019 08:35:00,1277.6571428571428,2019,3,15,35
7038,03/15/2019 08:50:00,1228.752380952381,2019,3,15,50
7039,03/15/2019 09:05:00,1209.3714285714286,2019,3,15,5
7040,03/15/2019 09:20:00,1223.2761904761905,2019,3,15,20
7041,03/15/2019 09:35:00,1249.257142857143,2019,3,15,35
7042,03/15/2019 09:50:00,1209.009523809524,2019,3,15,50
7043,03/15/2019 10:05:00,1225.9619047619044,2019,3,15,5
7044,03/15/2019 10:20:00,1251.6285714285714,2019,3,15,20
7045,03/15/2019 10:35:00,1244.047619047619,2019,3,15,35
7046,03/15/2019 10:50:00,1240.3809523809525,2019,3,15,50
7047,03/15/2019 11:05:00,1199.2952380952381,2019,3,15,5
7048,03/15/2019 11:20:00,1255.8857142857146,2019,3,15,20
7049,03/15/2019 11:35:00,1298.390476190476,2019,3,15,35
7050,03/15/2019 11:50:00,1318.4380952380952,2019,3,15,50
7051,03/15/2019 12:05:00,1327.1904761904761,2019,3,15,5
7052,03/15/2019 12:20:00,1335.5619047619048,2019,3,15,20
7053,03/15/2019 12:35:00,1363.638095238095,2019,3,15,35
7054,03/15/2019 12:50:00,1297.9238095238095,2019,3,15,50
7055,03/15/2019 13:05:00,1305.2761904761905,2019,3,15,5
7056,03/15/2019 13:20:00,1383.047619047619,2019,3,15,20
7057,03/15/2019 13:35:00,1350.2761904761905,2019,3,15,35
7058,03/15/2019 13:50:00,1276.952380952381,2019,3,15,50
7059,03/15/2019 14:05:00,1334.6952380952382,2019,3,15,5
7060,03/15/2019 14:20:00,1382.5047619047616,2019,3,15,20
7061,03/15/2019 14:35:00,1361.0857142857146,2019,3,15,35
7062,03/15/2019 14:50:00,1349.7809523809524,2019,3,15,50
7063,03/15/2019 15:05:00,1330.9619047619049,2019,3,15,5
7064,03/15/2019 15:20:00,1335.6095238095238,2019,3,15,20
7065,03/15/2019 15:35:00,1308.6476190476194,2019,3,15,35
7066,03/15/2019 15:50:00,1314.8666666666668,2019,3,15,50
7067,03/15/2019 16:05:00,1356.361904761905,2019,3,15,5
7068,03/15/2019 16:20:00,1368.6571428571428,2019,3,15,20
7069,03/15/2019 16:35:00,1348.4095238095238,2019,3,15,35
7070,03/15/2019 16:50:00,1261.0380952380956,2019,3,15,50
7071,03/15/2019 17:05:00,1220.8190476190478,2019,3,15,5
7072,03/15/2019 17:20:00,1198.7619047619048,2019,3,15,20
7073,03/15/2019 17:35:00,1183.6190476190475,2019,3,15,35
7074,03/15/2019 17:50:00,1209.5904761904762,2019,3,15,50
7075,03/15/2019 18:05:00,1175.847619047619,2019,3,15,5
7076,03/15/2019 18:20:00,1161.3333333333335,2019,3,15,20
7077,03/15/2019 18:35:00,1189.847619047619,2019,3,15,35
7078,03/15/2019 18:50:00,1200.9053571428572,2019,3,15,50
7079,03/15/2019 19:05:00,1167.2285714285713,2019,3,15,5
7080,03/15/2019 19:20:00,1151.5142857142855,2019,3,15,20
7081,03/15/2019 19:35:00,1157.7714285714287,2019,3,15,35
7082,03/15/2019 19:50:00,1114.4952380952382,2019,3,15,50
7083,03/15/2019 20:05:00,1070.4476190476194,2019,3,15,5
7084,03/15/2019 20:20:00,1010.7333333333332,2019,3,15,20
7085,03/15/2019 20:35:00,1013.4380952380952,2019,3,15,35
7086,03/15/2019 20:50:00,1015.0857142857144,2019,3,15,50
7087,03/15/2019 21:05:00,1031.7428571428572,2019,3,15,5
7088,03/15/2019 21:20:00,966.3523809523807,2019,3,15,20
7089,03/15/2019 21:35:00,916.8857142857145,2019,3,15,35
7090,03/15/2019 21:50:00,868.047619047619,2019,3,15,50
7091,03/15/2019 22:05:00,836.190476190476,2019,3,15,5
7092,03/15/2019 22:20:00,822.2380952380953,2019,3,15,20
7093,03/15/2019 22:35:00,774.3523809523809,2019,3,15,35
7094,03/15/2019 22:50:00,701.809523809524,2019,3,15,50
7095,03/15/2019 23:05:00,671.5333333333333,2019,3,15,5
7096,03/15/2019 23:20:00,617.2095238095241,2019,3,15,20
7097,03/15/2019 23:35:00,674.5238095238095,2019,3,15,35
7098,03/15/2019 23:50:00,593.8380952380952,2019,3,15,50
7099,03/16/2019 00:05:00,525.4476190476191,2019,3,16,5
7100,03/16/2019 00:20:00,490.52380952380935,2019,3,16,20
7101,03/16/2019 00:35:00,437.4666666666667,2019,3,16,35
7102,03/16/2019 00:50:00,385.26666666666665,2019,3,16,50
7103,03/16/2019 01:05:00,346.36190476190467,2019,3,16,5
7104,03/16/2019 01:20:00,312.66666666666663,2019,3,16,20
7105,03/16/2019 01:35:00,301.26666666666665,2019,3,16,35
7106,03/16/2019 01:50:00,291.8857142857143,2019,3,16,50
7107,03/16/2019 02:05:00,286.5809523809524,2019,3,16,5
7108,03/16/2019 02:20:00,278.93333333333334,2019,3,16,20
7109,03/16/2019 02:35:00,269.27619047619044,2019,3,16,35
7110,03/16/2019 02:50:00,253.72380952380954,2019,3,16,50
7111,03/16/2019 03:05:00,236.4,2019,3,16,5
7112,03/16/2019 03:20:00,237.54285714285717,2019,3,16,20
7113,03/16/2019 03:35:00,242.56190476190474,2019,3,16,35
7114,03/16/2019 03:50:00,236.03809523809525,2019,3,16,50
7115,03/16/2019 04:05:00,241.7333333333333,2019,3,16,5
7116,03/16/2019 04:20:00,277.0476190476191,2019,3,16,20
7117,03/16/2019 04:35:00,328.64761904761906,2019,3,16,35
7118,03/16/2019 04:50:00,345.39047619047614,2019,3,16,50
7119,03/16/2019 05:05:00,372.20952380952383,2019,3,16,5
7120,03/16/2019 05:20:00,419.0571428571429,2019,3,16,20
7121,03/16/2019 05:35:00,465.16190476190485,2019,3,16,35
7122,03/16/2019 05:50:00,472.6285714285715,2019,3,16,50
7123,03/16/2019 06:05:00,497.8,2019,3,16,5
7124,03/16/2019 06:20:00,579.047619047619,2019,3,16,20
7125,03/16/2019 06:35:00,647.9904761904762,2019,3,16,35
7126,03/16/2019 06:50:00,641.6666666666667,2019,3,16,50
7127,03/16/2019 07:05:00,679.7714285714286,2019,3,16,5
7128,03/16/2019 07:20:00,774.7142857142858,2019,3,16,20
7129,03/16/2019 07:35:00,840.0666666666666,2019,3,16,35
7130,03/16/2019 07:50:00,898.9809523809523,2019,3,16,50
7131,03/16/2019 08:05:00,939.3333333333333,2019,3,16,5
7132,03/16/2019 08:20:00,1002.0761904761906,2019,3,16,20
7133,03/16/2019 08:35:00,1065.2857142857142,2019,3,16,35
7134,03/16/2019 08:50:00,1101.6857142857143,2019,3,16,50
7135,03/16/2019 09:05:00,1085.209523809524,2019,3,16,5
7136,03/16/2019 09:20:00,1179.2380952380952,2019,3,16,20
7137,03/16/2019 09:35:00,1270.857142857143,2019,3,16,35
7138,03/16/2019 09:50:00,1275.0761904761905,2019,3,16,50
7139,03/16/2019 10:05:00,1237.6761904761904,2019,3,16,5
7140,03/16/2019 10:20:00,1297.9809523809524,2019,3,16,20
7141,03/16/2019 10:35:00,1316.6190476190475,2019,3,16,35
7142,03/16/2019 10:50:00,1298.7619047619044,2019,3,16,50
7143,03/16/2019 11:05:00,1312.0666666666666,2019,3,16,5
7144,03/16/2019 11:20:00,1213.6666666666667,2019,3,16,20
7145,03/16/2019 11:35:00,1164.2000000000005,2019,3,16,35
7146,03/16/2019 11:50:00,1125.3142857142857,2019,3,16,50
7147,03/16/2019 12:05:00,1176.6380952380953,2019,3,16,5
7148,03/16/2019 12:20:00,1299.8285714285714,2019,3,16,20
7149,03/16/2019 12:35:00,1299.3523809523806,2019,3,16,35
7150,03/16/2019 12:50:00,1345.2666666666667,2019,3,16,50
7151,03/16/2019 13:05:00,1395.0190476190478,2019,3,16,5
7152,03/16/2019 13:20:00,1380.1809523809525,2019,3,16,20
7153,03/16/2019 13:35:00,1372.4190476190474,2019,3,16,35
7154,03/16/2019 13:50:00,1354.8476190476192,2019,3,16,50
7155,03/16/2019 14:05:00,1366.2000000000005,2019,3,16,5
7156,03/16/2019 14:20:00,1407.3428571428574,2019,3,16,20
7157,03/16/2019 14:35:00,1380.8666666666666,2019,3,16,35
7158,03/16/2019 14:50:00,1377.695238095238,2019,3,16,50
7159,03/16/2019 15:05:00,1346.4761904761906,2019,3,16,5
7160,03/16/2019 15:20:00,1309.8285714285714,2019,3,16,20
7161,03/16/2019 15:35:00,1352.1714285714286,2019,3,16,35
7162,03/16/2019 15:50:00,1333.257142857143,2019,3,16,50
7163,03/16/2019 16:05:00,1371.2,2019,3,16,5
7164,03/16/2019 16:20:00,1372.4761904761906,2019,3,16,20
7165,03/16/2019 16:35:00,1348.114285714286,2019,3,16,35
7166,03/16/2019 16:50:00,1379.142857142857,2019,3,16,50
7167,03/16/2019 17:05:00,1370.8,2019,3,16,5
7168,03/16/2019 17:20:00,1352.152380952381,2019,3,16,20
7169,03/16/2019 17:35:00,1342.4761904761906,2019,3,16,35
7170,03/16/2019 17:50:00,1332.9714285714285,2019,3,16,50
7171,03/16/2019 18:05:00,1327.9714285714285,2019,3,16,5
7172,03/16/2019 18:20:00,1344.0857142857146,2019,3,16,20
7173,03/16/2019 18:35:00,1316.457142857143,2019,3,16,35
7174,03/16/2019 18:50:00,1281.1809523809525,2019,3,16,50
7175,03/16/2019 19:05:00,1234.3714285714286,2019,3,16,5
7176,03/16/2019 19:20:00,1218.352380952381,2019,3,16,20
7177,03/16/2019 19:35:00,1171.1714285714286,2019,3,16,35
7178,03/16/2019 19:50:00,1147.6761904761904,2019,3,16,50
7179,03/16/2019 20:05:00,1064.1714285714286,2019,3,16,5
7180,03/16/2019 20:20:00,989.952380952381,2019,3,16,20
7181,03/16/2019 20:35:00,964.4761904761906,2019,3,16,35
7182,03/16/2019 20:50:00,934.8,2019,3,16,50
7183,03/16/2019 21:05:00,991.8571428571428,2019,3,16,5
7184,03/16/2019 21:20:00,1004.657142857143,2019,3,16,20
7185,03/16/2019 21:35:00,927.5333333333333,2019,3,16,35
7186,03/16/2019 21:50:00,869.0857142857143,2019,3,16,50
7187,03/16/2019 22:05:00,883.9714285714286,2019,3,16,5
7188,03/16/2019 22:20:00,939.6857142857143,2019,3,16,20
7189,03/16/2019 22:35:00,952.8666666666666,2019,3,16,35
7190,03/16/2019 22:50:00,835.657142857143,2019,3,16,50
7191,03/16/2019 23:05:00,770.7809523809523,2019,3,16,5
7192,03/16/2019 23:20:00,714.0285714285715,2019,3,16,20
7193,03/16/2019 23:35:00,644.8285714285714,2019,3,16,35
7194,03/16/2019 23:50:00,556.6761904761903,2019,3,16,50
7195,03/17/2019 00:05:00,489.74285714285713,2019,3,17,5
7196,03/17/2019 00:20:00,469.00952380952384,2019,3,17,20
7197,03/17/2019 00:35:00,434.11428571428576,2019,3,17,35
7198,03/17/2019 00:50:00,363.33333333333326,2019,3,17,50
7199,03/17/2019 01:05:00,346.19047619047615,2019,3,17,5
7200,03/17/2019 01:20:00,328.5619047619048,2019,3,17,20
7201,03/17/2019 01:35:00,302.4952380952381,2019,3,17,35
7202,03/17/2019 01:50:00,290.5619047619048,2019,3,17,50
7203,03/17/2019 02:05:00,285.38095238095235,2019,3,17,5
7204,03/17/2019 02:20:00,281.0571428571428,2019,3,17,20
7205,03/17/2019 02:35:00,260.53333333333336,2019,3,17,35
7206,03/17/2019 02:50:00,228.1523809523809,2019,3,17,50
7207,03/17/2019 03:05:00,211.23809523809524,2019,3,17,5
7208,03/17/2019 03:20:00,204.29523809523806,2019,3,17,20
7209,03/17/2019 03:35:00,209.51428571428573,2019,3,17,35
7210,03/17/2019 03:50:00,197.43809523809526,2019,3,17,50
7211,03/17/2019 04:05:00,180.33333333333331,2019,3,17,5
7212,03/17/2019 04:20:00,195.79047619047614,2019,3,17,20
7213,03/17/2019 04:35:00,219.24761904761903,2019,3,17,35
7214,03/17/2019 04:50:00,227.18095238095242,2019,3,17,50
7215,03/17/2019 05:05:00,234.46666666666664,2019,3,17,5
7216,03/17/2019 05:20:00,262.02857142857147,2019,3,17,20
7217,03/17/2019 05:35:00,302.18095238095236,2019,3,17,35
7218,03/17/2019 05:50:00,302.35238095238094,2019,3,17,50
7219,03/17/2019 06:05:00,335.2857142857143,2019,3,17,5
7220,03/17/2019 06:20:00,386.97142857142853,2019,3,17,20
7221,03/17/2019 06:35:00,416.9238095238095,2019,3,17,35
7222,03/17/2019 06:50:00,406.36190476190484,2019,3,17,50
7223,03/17/2019 07:05:00,438.5238095238095,2019,3,17,5
7224,03/17/2019 07:20:00,486.7619047619047,2019,3,17,20
7225,03/17/2019 07:35:00,560.8190476190475,2019,3,17,35
7226,03/17/2019 07:50:00,610.2285714285715,2019,3,17,50
7227,03/17/2019 08:05:00,619.7714285714286,2019,3,17,5
7228,03/17/2019 08:20:00,682.4380952380952,2019,3,17,20
7229,03/17/2019 08:35:00,739.3619047619047,2019,3,17,35
7230,03/17/2019 08:50:00,806.7142857142858,2019,3,17,50
7231,03/17/2019 09:05:00,839.7904761904763,2019,3,17,5
7232,03/17/2019 09:20:00,952.3904761904762,2019,3,17,20
7233,03/17/2019 09:35:00,1023.1428571428571,2019,3,17,35
7234,03/17/2019 09:50:00,1092.2380952380954,2019,3,17,50
7235,03/17/2019 10:05:00,1065.895238095238,2019,3,17,5
7236,03/17/2019 10:20:00,1134.4380952380952,2019,3,17,20
7237,03/17/2019 10:35:00,1194.6095238095238,2019,3,17,35
7238,03/17/2019 10:50:00,1214.638095238095,2019,3,17,50
7239,03/17/2019 11:05:00,1214.4761904761906,2019,3,17,5
7240,03/17/2019 11:20:00,1242.857142857143,2019,3,17,20
7241,03/17/2019 11:35:00,1288.209523809524,2019,3,17,35
7242,03/17/2019 11:50:00,1270.6761904761902,2019,3,17,50
7243,03/17/2019 12:05:00,1287.2857142857142,2019,3,17,5
7244,03/17/2019 12:20:00,1302.3809523809525,2019,3,17,20
7245,03/17/2019 12:35:00,1313.4190476190474,2019,3,17,35
7246,03/17/2019 12:50:00,1324.0666666666666,2019,3,17,50
7247,03/17/2019 13:05:00,1321.0857142857146,2019,3,17,5
7248,03/17/2019 13:20:00,1323.6380952380953,2019,3,17,20
7249,03/17/2019 13:35:00,1342.4190476190474,2019,3,17,35
7250,03/17/2019 13:50:00,1306.2666666666667,2019,3,17,50
7251,03/17/2019 14:05:00,1287.1523809523808,2019,3,17,5
7252,03/17/2019 14:20:00,1240.209523809524,2019,3,17,20
7253,03/17/2019 14:35:00,1283.695238095238,2019,3,17,35
7254,03/17/2019 14:50:00,1260.3238095238096,2019,3,17,50
7255,03/17/2019 15:05:00,1262.4190476190474,2019,3,17,5
7256,03/17/2019 15:20:00,1287.2571428571428,2019,3,17,20
7257,03/17/2019 15:35:00,1284.6952380952382,2019,3,17,35
7258,03/17/2019 15:50:00,1282.5047619047618,2019,3,17,50
7259,03/17/2019 16:05:00,1244.4952380952382,2019,3,17,5
7260,03/17/2019 16:20:00,1291.695238095238,2019,3,17,20
7261,03/17/2019 16:35:00,1261.952380952381,2019,3,17,35
7262,03/17/2019 16:50:00,1272.8000000000004,2019,3,17,50
7263,03/17/2019 17:05:00,1261.4285714285713,2019,3,17,5
7264,03/17/2019 17:20:00,1246.0380952380951,2019,3,17,20
7265,03/17/2019 17:35:00,1261.8380952380953,2019,3,17,35
7266,03/17/2019 17:50:00,1228.5238095238094,2019,3,17,50
7267,03/17/2019 18:05:00,1208.8285714285714,2019,3,17,5
7268,03/17/2019 18:20:00,1190.2,2019,3,17,20
7269,03/17/2019 18:35:00,1161.9238095238095,2019,3,17,35
7270,03/17/2019 18:50:00,1115.885714285714,2019,3,17,50
7271,03/17/2019 19:05:00,1127.7428571428572,2019,3,17,5
7272,03/17/2019 19:20:00,1124.7047619047617,2019,3,17,20
7273,03/17/2019 19:35:00,1112.5238095238096,2019,3,17,35
